titulo,descripcion,tipo,carrera,anio,ramo,tags,archivoUrl,rutaCarpeta
Derecho del Trabajo Chileno (Oficial),,docx,,,,,https://docs.google.com/document/d/1J5m2CsLi_ghG6OlwdVZeF_3l6QujVNEr/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/LABORAL/Bibliografía  (manuales)
Derecho individual de Trabajo. IRENE ROJAS MIÑO,,pdf,,,,,https://drive.google.com/file/d/1NSvv6Ak9BnXue563HP7efBfjiqSnI4Mf/view?usp=drivesdk,General/LABORAL/Bibliografía  (manuales)
dlscrib.com_gabriela-lanata-fuenzalida-manual-de-proceso-laboral-abeledoperrot,,pdf,,,,,https://drive.google.com/file/d/1njTKFXZ8FzA0Ye-kdcsYfCwoIghmpeQU/view?usp=drivesdk,General/LABORAL/Bibliografía  (manuales)
Laboral_ Trinidad Pecareu pdf,,pdf,,,,,https://drive.google.com/file/d/1LQ6hkI2LYKCTfpaIA2FSGun2uQC5_1i6/view?usp=drivesdk,General/LABORAL/DOMÍNGUEZ
JOSE RAMELLO - LABORAL DOMINGUEZ,,pdf,,,,,https://drive.google.com/file/d/1PiTzaonmjiNO1L6TD3KxAXCezvFmXSNg/view?usp=drivesdk,General/LABORAL/DOMÍNGUEZ
Textos derecho colectivo,,pdf,,,,,https://drive.google.com/file/d/1tHsKjELGtIP5xCPRLlrb0B1QvbQsyEfU/view?usp=drivesdk,General/LABORAL/DOMÍNGUEZ
Apuntes Laboral Carmen Domínguez_ Lucas Cerna ,,docx,,,,,https://docs.google.com/document/d/1AYwmLTdpNEthJwhJZQX6UY3Vl9HjdJKz/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/LABORAL/DOMÍNGUEZ
Isi Delgado,,url,,,,,https://drive.google.com/file/d/1BAo4sVxHUboVqWo_FBkS0y2Q2EIS38Pb/view?usp=drivesdk,General/LABORAL/DOMÍNGUEZ
2019 LABORAL DOMINGUEZ _ANGELES MENA,,pdf,,,,,https://drive.google.com/file/d/1FbQyvdcb2uXfpyEOjatuwW7vwdWQSYi6/view?usp=drivesdk,General/LABORAL/DOMÍNGUEZ
Derecho Laboral_Jorge Ojeda,,docx,,,,,https://docs.google.com/document/d/1OWjv0Sxn96beJZ1kmbMgsaimJdMOkQ82/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/LABORAL/DOMÍNGUEZ
2024 - Víctor Hugo Rojas - Derecho del Traba_Víctor Rojas,,pdf,,,,,https://drive.google.com/file/d/1TYIfGR5hGSe8Cokkde-43bDKKP4brhNI/view?usp=drivesdk,General/LABORAL/DOMÍNGUEZ
2019 DOMINGUEZ SAMIR ,,docx,,,,,https://docs.google.com/document/d/1XWSH-DX21TXGQcXafgmlU2WjmIDfE3or/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/LABORAL/DOMÍNGUEZ
2024 Laboral,,docx,,,,,https://docs.google.com/document/d/1c7MqMoNA8Z_KEKojrrsauGgvywQitId6/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/LABORAL/DOMÍNGUEZ
2022. resumen derecho del trabajo _ Daniela Sepúlveda pdf,,pdf,,,,,https://drive.google.com/file/d/1fDkCipdVkmUwllcd9H8N-cGEzHWbaWyd/view?usp=drivesdk,General/LABORAL/DOMÍNGUEZ
2019 DOMINGUEZ_  ROXI - SANCHEZ,,docx,,,,,https://docs.google.com/document/d/1wrsATrV8eXxEM-rG1WJazrwpiI52KSZ5/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/LABORAL/DOMÍNGUEZ
2021 Laboral_con_Sanchez_ Rubén Sanhueza (1),,pdf,,,,,https://drive.google.com/file/d/1-0-OwITzQkojQXjgkSIihefZ3Zj99Obd/view?usp=drivesdk,General/LABORAL/SÁNCHEZ- ARAB
Sanchi Tere Chadwick,,url,,,,,https://drive.google.com/file/d/15gs8CURU5u8RQLRM212TqSX_xLbooBoP/view?usp=drivesdk,General/LABORAL/SÁNCHEZ- ARAB
2022 laboral Arab_ Esperanza Larroulet ,,docx,,,,,https://docs.google.com/document/d/18nrimMTowe7jTioBHmz42XFVgs66vxop/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/LABORAL/SÁNCHEZ- ARAB
Seba Ruiz,,docx,,,,,https://docs.google.com/document/d/1BjL1tWPOqSOKZaAFMsyrkpJeg-KZs0sT/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/LABORAL/SÁNCHEZ- ARAB
2022 laboral Sánchez _ Esperanza Larroulet,,docx,,,,,https://docs.google.com/document/d/1Q_HOMF50IA286E_yz_SvHs4a-NvCmQdH/edit?usp=drivesdk&ouid=116710984471508259337&rtpof=true&sd=true,General/LABORAL/SÁNCHEZ- ARAB
